date,iso_code,S,V,I,daily_R0,avg_R0
2024-02-24,VNM,99388721,470559,0,0.3186696388367515,0.4017195379625951
2024-02-25,VNM,99391028,470548,0,0.3186696388367515,0.4017195379625951
2024-02-26,VNM,99393335,470538,0,0.3186696388367515,0.4017195379625951
2024-02-27,VNM,99395642,470528,0,0.3186696388367515,0.4017195379625951
2024-02-28,VNM,99397948,470519,0,0.3186696388367515,0.4017195379625951
2024-02-29,VNM,99400253,470510,0,0.3186696388367515,0.4017195379625951
2024-03-01,VNM,99402559,470501,0,0.3186696388367515,0.4017195379625951
2024-03-02,VNM,99404863,470493,0,0.3186696388367515,0.4017195379625951
2024-03-03,VNM,99407167,470485,0,0.3186696388367515,0.4017195379625951
2024-03-04,VNM,99409471,470478,0,0.3186696388367515,0.4017195379625951
2024-03-05,VNM,99411774,470471,0,0.3186696388367515,0.4017195379625951
2024-03-06,VNM,99414077,470465,0,0.3186696388367515,0.4017195379625951
2024-03-07,VNM,99416379,470459,0,0.3186696388367515,0.4017195379625951
2024-03-08,VNM,99418681,470453,0,0.3186696388367515,0.4017195379625951
2024-03-09,VNM,99420982,470448,0,0.3186696388367515,0.4017195379625951
2024-03-10,VNM,99423283,470443,0,0.3186696388367515,0.4017195379625951
2024-03-11,VNM,99425584,470439,0,0.3186696388367515,0.4017195379625951
2024-03-12,VNM,99427884,470435,0,0.3186696388367515,0.4017195379625951
2024-03-13,VNM,99430184,470431,0,0.3186696388367515,0.4017195379625951
2024-03-14,VNM,99432483,470427,0,0.3186696388367515,0.4017195379625951
2024-03-15,VNM,99434782,470424,0,0.3186696388367515,0.4017195379625951
2024-03-16,VNM,99437081,470421,0,0.3186696388367515,0.4017195379625951
2024-03-17,VNM,99439379,470419,0,0.3186696388367515,0.4017195379625951
2024-03-18,VNM,99441677,470417,0,0.3186696388367515,0.4017195379625951
2024-03-19,VNM,99443975,470415,0,0.3186696388367515,0.4017195379625951
2024-03-20,VNM,99446272,470413,0,0.3186696388367515,0.4017195379625951
2024-03-21,VNM,99448569,470412,0,0.3186696388367515,0.4017195379625951
2024-03-22,VNM,99450865,470411,0,0.3186696388367515,0.4017195379625951
2024-03-23,VNM,99453162,470410,0,0.3186696388367515,0.4017195379625951
2024-03-24,VNM,99455458,470410,0,0.3186696388367515,0.4017195379625951
2024-03-25,VNM,99457753,470409,0,0.3186696388367515,0.4017195379625951
2024-03-26,VNM,99460049,470409,0,0.3186696388367515,0.4017195379625951
2024-03-27,VNM,99462344,470410,0,0.3186696388367515,0.4017195379625951
2024-03-28,VNM,99464639,470410,0,0.3186696388367515,0.4017195379625951
2024-03-29,VNM,99466933,470411,0,0.3186696388367515,0.4017195379625951
2024-03-30,VNM,99469228,470412,0,0.3186696388367515,0.4017195379625951
2024-03-31,VNM,99471522,470413,0,0.3186696388367515,0.4017195379625951
2024-04-01,VNM,99473815,470415,0,0.3186696388367515,0.4017195379625951
2024-04-02,VNM,99476109,470416,0,0.3186696388367515,0.4017195379625951
2024-04-03,VNM,99478402,470418,0,0.3186696388367515,0.4017195379625951
2024-04-04,VNM,99480695,470420,0,0.3186696388367515,0.4017195379625951
2024-04-05,VNM,99482988,470423,0,0.3186696388367515,0.4017195379625951
2024-04-06,VNM,99485280,470425,0,0.3186696388367515,0.4017195379625951
2024-04-07,VNM,99487573,470428,0,0.3186696388367515,0.4017195379625951
2024-04-08,VNM,99489865,470431,0,0.3186696388367515,0.4017195379625951
2024-04-09,VNM,99492156,470434,0,0.3186696388367515,0.4017195379625951
2024-04-10,VNM,99494448,470437,0,0.3186696388367515,0.4017195379625951
2024-04-11,VNM,99496739,470440,0,0.3186696388367515,0.4017195379625951
2024-04-12,VNM,99499030,470444,0,0.3186696388367515,0.4017195379625951
2024-04-13,VNM,99501321,470448,0,0.3186696388367515,0.4017195379625951
2024-04-14,VNM,99503612,470452,0,0.3186696388367515,0.4017195379625951
2024-04-15,VNM,99505903,470456,0,0.3186696388367515,0.4017195379625951
2024-04-16,VNM,99508193,470460,0,0.3186696388367515,0.4017195379625951
2024-04-17,VNM,99510483,470464,0,0.3186696388367515,0.4017195379625951
2024-04-18,VNM,99512773,470469,0,0.3186696388367515,0.4017195379625951
2024-04-19,VNM,99515063,470473,0,0.3186696388367515,0.4017195379625951
2024-04-20,VNM,99517352,470478,0,0.3186696388367515,0.4017195379625951
2024-04-21,VNM,99519642,470483,0,0.3186696388367515,0.4017195379625951
2024-04-22,VNM,99521931,470488,0,0.3186696388367515,0.4017195379625951
2024-04-23,VNM,99524220,470493,0,0.3186696388367515,0.4017195379625951
2024-04-24,VNM,99526509,470499,0,0.3186696388367515,0.4017195379625951
